source_id	derivative_id	subject_id	session_id	output_num	output_size	nifti_num	nifti_size	html_num
ds001894	MRIQC-22.0.1	sub-053	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-053	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-054	ses-T1	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-055	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-056	ses-T1	10	0	0	0	0
ds001894	MRIQC-22.0.1	sub-056	ses-T2	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-057	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-057	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-058	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-059	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-059	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-060	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-060	ses-T2	4	0	0	0	0
ds001894	MRIQC-22.0.1	sub-061	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-062	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-063	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-064	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-065	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-066	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-067	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-068	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-068	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-069	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-070	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-070	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-071	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-071	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-072	ses-T1	13	0	0	0	0
